artist_ablum_track,genre,jamp_url
"['Unlogic_Thing', 'Nenormalizm_For_Progolog', 'Unlogic_Thing_-_05_-_Lightvoid.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Unlogic_Thing/Nenormalizm_For_Progolog/Unlogic_Thing_-_05_-_Lightvoid.mp3
"['ARKTK', 'Nenormalizm_For_Progolog', 'ARKTK_-_04_-_Utopia.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/ARKTK/Nenormalizm_For_Progolog/ARKTK_-_04_-_Utopia.mp3
"['Csum', 'Nenormalizm_For_Progolog', 'Csum_-_03_-_Vault_Amper.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Nenormalizm_For_Progolog/Csum_-_03_-_Vault_Amper.mp3
"['Candydan', 'Nenormalizm_For_Progolog', 'Candydan_-_02_-_Oh_World.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Candydan/Nenormalizm_For_Progolog/Candydan_-_02_-_Oh_World.mp3
"['Rushmo', 'Nenormalizm_For_Progolog', 'Rushmo_-_01_-_Summer_Is_Callin.mp3']","
Experimental, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Rushmo/Nenormalizm_For_Progolog/Rushmo_-_01_-_Summer_Is_Callin.mp3
"['No3sis', 'Sounds_of_the_Selves_EP', 'No3sis_-_12_-_Outside_No3sis_edit.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/No3sis/Sounds_of_the_Selves_EP/No3sis_-_12_-_Outside_No3sis_edit.mp3
"['Luxalove', 'Sounds_of_the_Selves_EP', 'Luxalove_-_11_-_Outside_Luxalove_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Luxalove/Sounds_of_the_Selves_EP/Luxalove_-_11_-_Outside_Luxalove_remix.mp3
"['Doedelzak', 'Sounds_of_the_Selves_EP', 'Doedelzak_-_10_-_Outside_Doedelzak_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Murmure_Intemporel/Doedelzak/Sounds_of_the_Selves_EP/Doedelzak_-_10_-_Outside_Doedelzak_remix.mp3
"['Demoiselle_Dner', 'Sounds_of_the_Selves_EP', 'Demoiselle_Dner_-_09_-_Toile_froisse_Outside_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Sirona-Records/Demoiselle_Dner/Sounds_of_the_Selves_EP/Demoiselle_Dner_-_09_-_Toile_froisse_Outside_remix.mp3
"['Kecap_Tuyul', 'Sounds_of_the_Selves_EP', 'Kecap_Tuyul_-_08_-_Outside_Kecap_Tuyul_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/suRRism-Phonoethics/Kecap_Tuyul/Sounds_of_the_Selves_EP/Kecap_Tuyul_-_08_-_Outside_Kecap_Tuyul_remix.mp3
"['Aloyse', 'Sounds_of_the_Selves_EP', 'Aloyse_-_07_-_Outside.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Aloyse/Sounds_of_the_Selves_EP/Aloyse_-_07_-_Outside.mp3
"['Sto_Orko', 'Sounds_of_the_Selves_EP', 'Sto_Orko_-_06_-_Que_Muchas_Voces_Sto_Orko_diluant_alimentaire_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Sto_Orko/Sounds_of_the_Selves_EP/Sto_Orko_-_06_-_Que_Muchas_Voces_Sto_Orko_diluant_alimentaire_remix.mp3
"['Aloyse', 'Sounds_of_the_Selves_EP', 'Aloyse_-_05_-_Que_Muchas_Voces_SoW3.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Aloyse/Sounds_of_the_Selves_EP/Aloyse_-_05_-_Que_Muchas_Voces_SoW3.mp3
"['Canse', 'Sounds_of_the_Selves_EP', 'Canse_-_04_-_3gg_Canse_remix.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Canse/Sounds_of_the_Selves_EP/Canse_-_04_-_3gg_Canse_remix.mp3
"['Eg0n', 'Sounds_of_the_Selves_EP', 'Eg0n_-_03_-_3gg_Eg0ns_deafening_lonelyness_edit.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Eg0n/Sounds_of_the_Selves_EP/Eg0n_-_03_-_3gg_Eg0ns_deafening_lonelyness_edit.mp3
"['Aloyse', 'Sounds_of_the_Selves_EP', 'Aloyse_-_02_-_3gg.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Aloyse/Sounds_of_the_Selves_EP/Aloyse_-_02_-_3gg.mp3
"['Aloyse', 'Sounds_of_the_Selves_EP', 'Aloyse_-_01_-_Inside.mp3']","
Experimental, Ambient Electronic, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Aloyse/Sounds_of_the_Selves_EP/Aloyse_-_01_-_Inside.mp3
"['Illocanblo__Csum', 'Faber_Grip', 'Illocanblo__Csum_-_08_-_Brutalix_King_Imagine_Ambient_Remix.mp3']","
IDM, Dubstep, Hip-Hop Beats ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Illocanblo__Csum/Faber_Grip/Illocanblo__Csum_-_08_-_Brutalix_King_Imagine_Ambient_Remix.mp3
"['Illocanblo__Csum', 'Faber_Grip', 'Illocanblo__Csum_-_07_-_Faber_Grip_yrrmx.mp3']","
IDM, Dubstep, Hip-Hop Beats ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Illocanblo__Csum/Faber_Grip/Illocanblo__Csum_-_07_-_Faber_Grip_yrrmx.mp3

